id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
10278,Alessandro Russo,1,25,0,0,0,0,0,0,0,0,S,Salernitana,0,0,0,0
10279,Andrei Motoc,1,90,0,0.01893979124724865,0,0,1,0,0,0,D,Salernitana,0,0.01893979124724865,0,0
10281,Mario Perrone,1,12,0,0,0,0,0,0,0,0,S,Salernitana,0,0,0.05107849836349487,0.05107849836349487
10313,Dimitrios Keramitsis,1,1,0,0,0,0,0,0,0,0,S,Roma,0,0,0,0
10318,Kelvin Yeboah,6,376,0,1.4351141080260277,0,0.8483942095190287,6,6,0,0,F M S,Genoa,0,1.4351141080260277,2.642107905820012,1.085913758724928
10329,Maximilian Ullmann,2,103,0,0,0,0,0,0,0,0,D S,Venezia,0,0,0.09608709067106247,0.09608709067106247
10335,Alasanne Sidibe,1,5,0,0,0,0,0,0,0,0,S,Atalanta,0,0,0,0
10336,Tommaso De Nipoti,1,5,0,0,0,0,0,0,0,0,S,Atalanta,0,0,0,0
10339,Christos Kourfalidis,2,16,0,0.3418193757534027,0,0,1,0,0,0,S,Cagliari,0,0.3418193757534027,0.4038366973400116,0.062017302960157394
10366,Albert Gudmundsson,3,193,0,0.5178391486406326,0,0.013123946264386177,2,1,0,0,M S,Genoa,0,0.5178391486406326,1.274228796362877,0.7563896328210831
10378,Jovane Cabral,1,68,0,0.600673258304596,0,0,3,0,0,0,S,Lazio,0,0.600673258304596,0.5503457188606262,0
10383,Michel Aebischer,3,34,0,0,0,0.07446610927581787,0,1,0,0,S,Bologna,0,0,0.16654260456562042,0.09207649528980255
10384,Denso Kasius,2,64,0,0.10086984187364578,0,0.7928978726267815,2,5,0,0,S,Bologna,0,0.10086984187364578,0.9002787619829178,0.128703024238348
10385,Liberato Cacace,3,104,0,0,0,0,0,0,1,0,D S,Empoli,0,0,0.5552181825041771,0.5552181825041771
10392,Vladyslav Supryaha,1,28,0,0,0,0,0,0,0,0,S,Sampdoria,0,0,0,0
10393,Emil Ceïde,2,5,0,0,0,0,0,0,0,0,S,Sassuolo,0,0,0.08400434255599976,0.08400434255599976
10396,Demba Seck,1,3,0,0,0,0,0,0,0,0,S,Torino,0,0,0,0
10398,Mateusz Praszelik,2,22,0,0.014816232025623322,0,0,1,0,0,0,S,Verona,0,0.014816232025623322,0.014816232025623322,0
10403,Mikael,3,20,0,0,0,0,0,0,0,0,S,Salernitana,0,0,0.026453861966729164,0.026453861966729164
10404,Éderson,3,231,0,0.04800521954894066,0,0,1,0,1,0,M S,Salernitana,0,0.04800521954894066,0.27624210715293884,0.22823689877986908
